SEGID,FT,AnnWkAM15,AnnWkMD15,AnnWkPM15,AnnWkAMHr,AnnWkMDHr,AnnWkPMHr,AnnWkAMPrd,AnnWkMDPrd,AnnWkPMPrd
0282_000.5,3.0,0.5,0.48,0.58,0.46,0.44,0.53,0.38,0.38,0.49
0282_001.0,3.0,1.59,0.85,1.51,1.56,0.79,1.48,1.29,0.67,1.36
0282_001.4,4.0,1.43,1.22,1.62,1.4,1.2,1.59,1.16,1.02,1.47
0282_001.8,4.0,0.49,0.48,0.59,0.45,0.44,0.54,0.37,0.37,0.5
0282_002.2,4.0,0.8,0.45,0.91,0.73,0.42,0.86,0.61,0.36,0.8
0282_002.4,4.0,0.76,0.47,0.62,0.7,0.43,0.57,0.58,0.37,0.53
0315_000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0315_000.9,5.0,0.89,0.64,1.03,0.79,0.56,0.95,0.65,0.49,0.83
0315_001.4,5.0,0.68,0.48,0.8,0.59,0.43,0.71,0.49,0.37,0.62
1082_008.5,5.0,0.19,0.12,0.13,0.17,0.11,0.12,0.14,0.09,0.1
1082_012.5,3.0,0.91,0.63,1.01,0.8,0.55,0.92,0.66,0.48,0.8
1082_013.3,3.0,0.75,0.66,0.91,0.69,0.61,0.83,0.58,0.53,0.75
1082_014.4,3.0,0.32,0.28,0.41,0.29,0.25,0.38,0.24,0.22,0.35
1084_000.0,5.0,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.02
1084_001.0,5.0,0.05,0.05,0.06,0.04,0.04,0.06,0.04,0.04,0.05
1085_000.0,4.0,0.18,0.14,0.24,0.16,0.12,0.21,0.13,0.11,0.19
1085_000.4,4.0,0.15,0.12,0.21,0.13,0.11,0.18,0.11,0.09,0.16
1085_001.5,5.0,0.15,0.15,0.23,0.13,0.14,0.2,0.11,0.12,0.18
1085_002.3,5.0,0.22,0.19,0.34,0.19,0.17,0.3,0.16,0.15,0.26
1085_003.4,5.0,0.15,0.11,0.43,0.13,0.1,0.38,0.11,0.09,0.33
1085_004.1,5.0,0.3,0.24,0.6,0.26,0.21,0.53,0.22,0.18,0.46
1085_004.5,4.0,0.16,0.17,0.24,0.15,0.16,0.22,0.12,0.14,0.2
1085_005.4,4.0,0.24,0.22,0.35,0.21,0.19,0.3,0.17,0.17,0.27
1086_000.0,3.0,0.37,0.37,0.48,0.34,0.34,0.44,0.28,0.29,0.41
1086_000.7,3.0,0.47,0.45,0.61,0.43,0.41,0.56,0.36,0.35,0.52
1086_001.2,3.0,0.39,0.35,0.51,0.36,0.32,0.47,0.3,0.27,0.43
1086_001.7,3.0,0.25,0.21,0.32,0.23,0.2,0.3,0.19,0.17,0.27
1086_001.9,3.0,0.24,0.21,0.33,0.22,0.19,0.3,0.19,0.16,0.27
1086_002.6,3.0,0.25,0.2,0.32,0.23,0.18,0.29,0.19,0.16,0.26
1086_003.0,3.0,0.2,0.18,0.26,0.17,0.16,0.23,0.14,0.14,0.2
1086_003.4,3.0,0.25,0.19,0.25,0.22,0.17,0.22,0.18,0.15,0.19
1088_000.0,3.0,0.36,0.38,0.47,0.33,0.35,0.43,0.28,0.29,0.4
1088_000.4,5.0,0.35,0.41,0.55,0.32,0.37,0.51,0.27,0.32,0.46
1088_000.6,5.0,0.4,0.4,0.56,0.37,0.37,0.52,0.31,0.32,0.47
1090_000.0,5.0,0.09,0.08,0.14,0.08,0.07,0.12,0.06,0.06,0.1
1090_000.7,5.0,0.36,0.33,0.42,0.33,0.3,0.39,0.28,0.26,0.35
1090_001.2,5.0,0.28,0.24,0.34,0.26,0.22,0.31,0.22,0.19,0.28
1090_001.5,5.0,0.28,0.28,0.39,0.26,0.25,0.36,0.21,0.22,0.32
1092_000.0,5.0,0.05,0.05,0.07,0.05,0.05,0.06,0.04,0.04,0.06
1092_000.7,5.0,0.16,0.16,0.21,0.15,0.14,0.2,0.12,0.12,0.18
1092_001.2,5.0,0.09,0.09,0.13,0.08,0.08,0.12,0.07,0.07,0.11
1094_000.0,5.0,0.08,0.07,0.11,0.08,0.06,0.1,0.06,0.05,0.09
1094_000.4,5.0,0.4,0.31,0.51,0.36,0.29,0.47,0.3,0.25,0.44
1094_000.6,5.0,0.38,0.31,0.53,0.35,0.28,0.49,0.29,0.24,0.44
1094_000.9,5.0,0.18,0.16,0.29,0.17,0.15,0.27,0.14,0.13,0.24
1094_001.5,4.0,0.12,0.12,0.17,0.1,0.11,0.15,0.09,0.09,0.13
1096_000.0,5.0,0.12,0.12,0.17,0.11,0.11,0.16,0.09,0.1,0.14
1096_000.4,5.0,0.1,0.09,0.14,0.09,0.09,0.13,0.07,0.08,0.11
1098_000.0,4.0,0.54,0.43,0.68,0.47,0.38,0.6,0.39,0.33,0.52
1098_000.8,4.0,0.38,0.33,0.48,0.33,0.29,0.42,0.27,0.25,0.37
1100_000.0,5.0,0.43,0.41,0.59,0.39,0.38,0.54,0.33,0.33,0.49
1100_001.1,5.0,0.31,0.32,0.45,0.29,0.29,0.41,0.24,0.25,0.37
1100_001.6,5.0,0.13,0.13,0.2,0.12,0.12,0.18,0.1,0.1,0.16
1100_001.7,5.0,0.11,0.1,0.15,0.1,0.09,0.14,0.08,0.08,0.12
1102_000.0,2.0,0.04,0.0,0.06,0.04,0.0,0.05,0.03,0.0,0.05
1112_000.0,5.0,0.22,0.18,0.26,0.19,0.16,0.23,0.16,0.14,0.2
1112_002.2,5.0,0.24,0.18,0.24,0.21,0.16,0.21,0.17,0.14,0.19
1380_000.0,4.0,1.24,0.77,1.26,1.22,0.7,1.24,1.02,0.61,1.11
1380_000.1,3.0,0.87,0.53,0.75,0.8,0.49,0.69,0.66,0.42,0.62
1380_000.5,3.0,0.95,0.58,0.93,0.9,0.53,0.88,0.75,0.46,0.79
1380_001.2,3.0,1.24,0.79,1.25,1.22,0.73,1.23,1.02,0.63,1.1
1380_001.7,3.0,0.51,0.26,0.56,0.47,0.24,0.52,0.39,0.21,0.47
1384_000.0,5.0,0.36,0.47,0.48,0.33,0.43,0.44,0.27,0.37,0.4
1384_000.2,5.0,0.55,0.42,0.83,0.5,0.39,0.77,0.42,0.33,0.71
1384_000.6,5.0,0.6,0.47,0.87,0.55,0.43,0.8,0.46,0.37,0.74
1384_001.6,5.0,0.6,0.39,1.02,0.55,0.36,0.99,0.46,0.31,0.89
1384_002.5,5.0,0.9,0.21,1.61,0.85,0.19,1.58,0.71,0.16,1.46
1384_003.1,5.0,0.97,0.28,1.29,0.92,0.26,1.26,0.77,0.22,1.13
1384_003.8,5.0,0.91,0.27,1.42,0.87,0.25,1.39,0.72,0.22,1.25
1386_000.0,3.0,0.74,0.46,0.85,0.68,0.42,0.78,0.57,0.36,0.7
1386_000.5,3.0,0.8,0.54,0.85,0.74,0.49,0.79,0.61,0.42,0.73
1386_000.9,3.0,0.67,0.5,0.68,0.62,0.46,0.63,0.52,0.4,0.56
1388_000.0,3.0,1.07,0.72,1.11,1.05,0.66,1.09,0.87,0.56,1.01
1388_000.2,3.0,0.65,0.35,0.66,0.6,0.32,0.61,0.5,0.27,0.56
1388_000.5,3.0,0.91,0.45,0.93,0.86,0.41,0.88,0.72,0.36,0.79
1388_000.8,3.0,0.74,0.32,0.74,0.68,0.29,0.68,0.57,0.26,0.61
1388_001.4,3.0,0.6,0.31,0.73,0.55,0.29,0.67,0.46,0.25,0.6
1388_001.7,3.0,0.52,0.25,0.64,0.48,0.23,0.59,0.4,0.2,0.53
1388_002.4,3.0,1.18,0.82,1.33,1.15,0.76,1.31,0.95,0.64,1.2
1388_003.0,4.0,0.94,0.57,1.18,0.9,0.52,1.15,0.75,0.45,1.04
1388_003.9,4.0,0.69,0.21,0.94,0.63,0.19,0.89,0.53,0.16,0.8
1388_004.4,4.0,0.69,0.28,0.93,0.64,0.26,0.88,0.53,0.22,0.81
1388_004.9,4.0,0.28,0.1,0.44,0.25,0.1,0.41,0.21,0.08,0.37
1389_000.8,4.0,0.2,0.14,0.27,0.18,0.13,0.25,0.15,0.11,0.22
1389_001.2,4.0,0.15,0.09,0.19,0.13,0.09,0.18,0.11,0.07,0.16
1389_002.1,4.0,0.42,0.23,0.46,0.38,0.22,0.42,0.32,0.19,0.38
1389_003.1,4.0,0.31,0.18,0.42,0.28,0.17,0.38,0.24,0.15,0.34
1390_000.0,5.0,0.14,0.13,0.23,0.12,0.12,0.21,0.1,0.11,0.19
1390_000.3,5.0,0.17,0.14,0.31,0.16,0.13,0.29,0.13,0.11,0.27
1392_000.0,4.0,0.44,0.25,1.27,0.4,0.23,1.24,0.34,0.2,1.11
1392_001.2,4.0,1.37,0.55,1.69,1.35,0.51,1.65,1.12,0.44,1.49
1392_001.8,4.0,1.23,0.63,1.23,1.21,0.58,1.2,1.01,0.5,1.08
1392_002.1,4.0,0.56,0.31,0.68,0.52,0.29,0.63,0.43,0.25,0.56
1392_002.3,4.0,0.96,0.42,1.12,0.91,0.39,1.1,0.76,0.34,0.99
1392_002.4,4.0,0.46,0.24,0.53,0.42,0.22,0.49,0.35,0.19,0.44
1394_000.0,5.0,0.62,0.51,0.79,0.57,0.47,0.73,0.47,0.4,0.67
1396_000.0,4.0,0.71,0.53,0.75,0.65,0.48,0.69,0.54,0.42,0.62
1397_000.0,4.0,0.5,0.49,0.58,0.46,0.45,0.54,0.38,0.39,0.48
1398_000.0,4.0,0.17,0.16,0.32,0.15,0.14,0.29,0.13,0.12,0.27
1398_000.3,4.0,0.36,0.2,0.41,0.33,0.18,0.37,0.27,0.16,0.34
1400_000.0,4.0,0.37,0.32,0.52,0.34,0.29,0.48,0.29,0.26,0.43
1400_001.3,4.0,0.36,0.15,0.5,0.32,0.13,0.44,0.27,0.12,0.39
1400_002.7,4.0,0.24,0.19,0.37,0.22,0.17,0.34,0.19,0.15,0.31
1400_004.4,4.0,0.23,0.21,0.4,0.21,0.19,0.37,0.18,0.17,0.33
1400_006.5,4.0,0.6,0.48,0.79,0.55,0.44,0.72,0.46,0.38,0.65
1400_006.8,4.0,0.57,0.54,0.85,0.52,0.5,0.78,0.43,0.42,0.72
1400_007.5,3.0,0.52,0.58,0.71,0.47,0.54,0.65,0.39,0.46,0.6
1402_000.0,4.0,0.31,0.33,0.51,0.29,0.3,0.47,0.24,0.26,0.42
1404_000.0,3.0,0.67,0.58,0.89,0.62,0.53,0.82,0.51,0.45,0.76
1404_000.4,3.0,0.5,0.35,0.85,0.46,0.32,0.78,0.38,0.27,0.72
1404_001.1,4.0,0.92,0.4,1.03,0.88,0.37,1.0,0.72,0.31,0.92
1404_001.4,4.0,1.35,0.78,1.6,1.32,0.72,1.57,1.09,0.61,1.44
1404_002.1,4.0,1.05,0.6,1.28,1.02,0.55,1.25,0.85,0.47,1.15
1406_000.0,4.0,0.25,0.14,0.34,0.23,0.13,0.31,0.19,0.11,0.28
1408_000.0,3.0,0.67,0.58,0.88,0.62,0.54,0.81,0.51,0.46,0.75
1408_000.1,3.0,0.56,0.56,0.83,0.52,0.51,0.77,0.43,0.44,0.71
1408_000.7,3.0,0.95,0.64,0.99,0.9,0.59,0.96,0.75,0.51,0.87
1408_001.2,3.0,0.45,0.33,0.47,0.41,0.3,0.43,0.34,0.26,0.39
1410_000.0,4.0,0.61,0.36,0.72,0.56,0.33,0.67,0.47,0.29,0.6
1410_001.0,4.0,0.49,0.42,0.6,0.45,0.39,0.55,0.37,0.33,0.5
1410_001.5,4.0,0.89,0.99,1.32,0.82,0.96,1.29,0.68,0.82,1.19
1410_002.0,4.0,0.8,0.92,1.28,0.73,0.87,1.25,0.61,0.74,1.15
1410_002.2,4.0,0.92,0.77,1.18,0.85,0.71,1.16,0.7,0.61,1.07
1410_002.3,4.0,0.32,0.3,0.38,0.3,0.27,0.35,0.25,0.23,0.33
1416_000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416_009.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416_024.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1418_000.0,4.0,0.49,0.53,0.69,0.45,0.49,0.63,0.38,0.43,0.57
1418_000.9,4.0,0.45,0.39,0.51,0.41,0.36,0.47,0.34,0.3,0.43
1418_001.7,4.0,0.69,0.14,1.06,0.63,0.13,1.04,0.52,0.11,0.96
1420_000.0,2.0,0.71,0.77,0.87,0.65,0.71,0.8,0.54,0.6,0.74
1420_000.3,3.0,0.58,0.68,0.73,0.53,0.62,0.67,0.44,0.53,0.62
1420_000.7,4.0,1.07,0.92,1.42,1.05,0.87,1.39,0.87,0.75,1.25
1422_000.0,3.0,0.93,0.61,1.01,0.88,0.56,0.98,0.73,0.48,0.9
1422_000.7,4.0,1.14,0.75,1.32,1.12,0.69,1.3,0.93,0.59,1.2
1422_001.5,5.0,1.66,0.48,1.88,1.63,0.44,1.84,1.35,0.38,1.7
1422_002.0,5.0,1.19,0.74,1.4,1.17,0.68,1.37,0.96,0.58,1.27
1424_000.0,4.0,0.36,0.4,0.53,0.33,0.37,0.49,0.28,0.31,0.45
1424_000.3,4.0,0.43,0.37,0.47,0.39,0.34,0.43,0.32,0.29,0.4
1425_000.0,5.0,0.31,0.2,0.6,0.28,0.19,0.56,0.23,0.16,0.5
1425_000.6,5.0,0.36,0.35,0.67,0.34,0.33,0.62,0.28,0.28,0.57
1427_000.0,3.0,0.62,0.53,0.8,0.57,0.48,0.73,0.47,0.41,0.68
1427_000.1,3.0,0.39,0.27,0.47,0.36,0.25,0.43,0.3,0.21,0.39
1427_000.8,5.0,1.15,0.91,1.56,1.13,0.87,1.53,0.94,0.74,1.41
1427_000.9,3.0,0.52,0.45,0.57,0.48,0.42,0.52,0.39,0.35,0.48
1427_001.4,4.0,1.58,1.51,2.08,1.55,1.48,2.04,1.28,1.26,1.88
1428_000.0,5.0,0.26,0.1,0.68,0.24,0.09,0.62,0.2,0.08,0.57
1428_000.4,5.0,0.23,0.16,0.45,0.22,0.15,0.42,0.18,0.13,0.38
1428_001.1,5.0,0.32,0.18,0.4,0.3,0.17,0.36,0.24,0.14,0.34
1428_001.7,5.0,0.42,0.05,0.75,0.38,0.04,0.69,0.32,0.04,0.62
1428_004.2,5.0,0.32,0.19,0.55,0.3,0.18,0.51,0.25,0.15,0.46
1430_000.0,5.0,0.47,0.51,0.55,0.43,0.47,0.51,0.36,0.41,0.46
1431_000.5,5.0,0.69,0.27,0.86,0.63,0.25,0.79,0.52,0.21,0.73
1431_001.0,5.0,0.68,0.52,1.0,0.63,0.48,0.97,0.53,0.41,0.87
1431_002.8,5.0,0.73,0.36,0.95,0.65,0.31,0.86,0.54,0.27,0.75
1431_004.1,5.0,0.43,0.31,0.69,0.39,0.28,0.63,0.33,0.25,0.57
1432_000.0,5.0,0.56,0.23,0.65,0.52,0.21,0.6,0.43,0.18,0.54
1433_000.0,5.0,0.81,0.91,0.98,0.74,0.84,0.95,0.61,0.72,0.88
1435_000.0,3.0,0.31,0.27,0.58,0.29,0.25,0.53,0.24,0.21,0.48
1435_000.4,3.0,0.57,0.56,0.99,0.53,0.52,0.94,0.44,0.45,0.84
1435_000.9,3.0,0.45,0.39,0.76,0.42,0.36,0.7,0.35,0.31,0.63
1435_001.5,3.0,0.39,0.32,0.68,0.36,0.29,0.63,0.3,0.25,0.56
1435_002.0,3.0,0.55,0.44,0.91,0.51,0.4,0.84,0.42,0.35,0.75
1435_002.5,3.0,0.82,0.59,0.99,0.76,0.55,0.96,0.63,0.47,0.86
1435_003.5,3.0,0.79,0.69,0.95,0.72,0.63,0.9,0.6,0.54,0.83
1436_000.0,5.0,0.46,0.52,0.72,0.43,0.48,0.67,0.35,0.41,0.61
1436_000.3,5.0,0.48,0.29,1.44,0.44,0.27,1.41,0.37,0.24,1.27
1438_000.8,3.0,0.87,0.81,1.13,0.8,0.75,1.1,0.66,0.64,1.02
1438_000.9,4.0,0.65,0.52,0.72,0.6,0.48,0.66,0.5,0.41,0.59
1438_001.9,4.0,0.9,0.46,1.13,0.85,0.42,1.11,0.71,0.37,1.0
1438_002.0,4.0,0.33,0.21,0.37,0.3,0.2,0.34,0.25,0.17,0.31
1438_002.4,4.0,0.49,0.35,0.54,0.45,0.32,0.5,0.37,0.28,0.45
1438_003.6,4.0,0.68,0.62,0.84,0.63,0.57,0.77,0.52,0.49,0.69
1438_004.6,4.0,0.71,0.68,0.94,0.65,0.62,0.89,0.55,0.54,0.8
1438_005.7,4.0,0.23,0.21,0.5,0.21,0.19,0.46,0.17,0.16,0.41
1439_000.0,3.0,0.7,0.54,0.85,0.65,0.5,0.78,0.54,0.43,0.7
1441_000.0,5.0,0.42,0.4,0.84,0.38,0.37,0.77,0.32,0.32,0.7
1442_000.0,3.0,1.01,0.87,1.23,0.98,0.8,1.21,0.82,0.69,1.09
1442_000.1,3.0,0.62,0.57,0.78,0.57,0.53,0.72,0.48,0.46,0.64
1443_000.0,4.0,0.1,0.09,0.15,0.1,0.09,0.14,0.08,0.07,0.12
1443_001.4,4.0,0.17,0.2,0.25,0.16,0.19,0.23,0.13,0.16,0.21
1445_000.6,4.0,0.21,0.14,0.35,0.19,0.13,0.32,0.16,0.11,0.29
1445_001.4,5.0,0.33,0.34,0.71,0.3,0.31,0.65,0.25,0.27,0.58
1445_002.9,5.0,1.0,0.84,1.59,0.97,0.77,1.56,0.81,0.67,1.4
1445_003.7,5.0,0.44,0.36,0.68,0.4,0.33,0.63,0.34,0.28,0.56
1446_000.0,4.0,0.24,0.25,0.47,0.22,0.23,0.43,0.18,0.2,0.39
1446_000.8,4.0,0.41,0.37,0.69,0.38,0.34,0.64,0.32,0.29,0.57
1446_001.7,4.0,0.24,0.13,0.3,0.22,0.12,0.28,0.19,0.1,0.25
1446_002.7,4.0,0.21,0.14,0.22,0.19,0.13,0.2,0.16,0.11,0.18
1448_000.2,4.0,0.41,0.37,0.76,0.37,0.34,0.7,0.31,0.29,0.63
1449_000.0,4.0,0.35,0.3,0.52,0.32,0.27,0.48,0.27,0.24,0.43
1449_001.3,4.0,0.3,0.21,0.39,0.28,0.19,0.36,0.23,0.17,0.32
1450_000.0,4.0,0.23,0.17,0.42,0.21,0.16,0.39,0.17,0.14,0.35
1450_000.8,4.0,0.26,0.22,0.39,0.23,0.21,0.36,0.2,0.18,0.32
1452_000.0,3.0,0.56,0.36,0.82,0.52,0.33,0.75,0.43,0.29,0.68
1452_000.9,3.0,0.49,0.41,0.76,0.45,0.38,0.7,0.37,0.32,0.65
1454_000.0,3.0,0.96,0.85,1.15,0.91,0.78,1.13,0.75,0.67,1.04
1454_000.6,3.0,0.7,0.67,0.84,0.64,0.61,0.77,0.53,0.52,0.71
1456_000.0,3.0,0.43,0.35,0.67,0.39,0.32,0.62,0.33,0.28,0.56
1456_000.2,3.0,0.37,0.29,0.55,0.34,0.27,0.5,0.28,0.23,0.45
1456_001.0,3.0,0.53,0.48,0.75,0.48,0.44,0.69,0.4,0.38,0.62
1456_001.7,3.0,0.87,0.81,1.26,0.8,0.74,1.24,0.67,0.65,1.11
1456_002.7,3.0,0.68,0.52,0.93,0.63,0.48,0.89,0.52,0.41,0.8
1456_003.4,3.0,0.84,0.61,0.98,0.77,0.56,0.93,0.64,0.48,0.84
1456_003.7,3.0,0.39,0.29,0.51,0.35,0.27,0.47,0.3,0.23,0.42
1458_000.0,4.0,0.5,0.4,1.0,0.46,0.36,0.95,0.38,0.32,0.85
1458_000.4,4.0,0.53,0.38,0.92,0.48,0.35,0.85,0.4,0.3,0.76
1458_000.8,4.0,0.51,0.44,0.8,0.47,0.4,0.74,0.39,0.35,0.67
1458_001.3,4.0,0.37,0.27,0.62,0.34,0.25,0.57,0.28,0.22,0.51
1458_001.8,4.0,0.48,0.37,0.82,0.45,0.34,0.76,0.37,0.3,0.68
1458_002.3,4.0,0.69,0.51,0.86,0.64,0.47,0.79,0.53,0.41,0.71
1458_002.8,4.0,0.58,0.48,0.84,0.53,0.44,0.77,0.45,0.38,0.69
1458_003.4,4.0,0.74,0.72,1.02,0.68,0.66,0.99,0.56,0.56,0.91
1458_003.8,4.0,0.87,0.87,1.18,0.8,0.8,1.15,0.66,0.68,1.06
1459_000.0,4.0,0.34,0.26,0.57,0.31,0.24,0.53,0.26,0.21,0.47
1459_000.3,4.0,0.36,0.25,0.64,0.33,0.23,0.59,0.28,0.2,0.53
1459_000.9,5.0,0.58,0.24,0.82,0.53,0.22,0.75,0.44,0.19,0.67
1459_001.5,5.0,0.81,0.48,1.02,0.72,0.42,0.92,0.59,0.37,0.81
1459_002.0,5.0,0.36,0.3,0.62,0.33,0.27,0.57,0.27,0.24,0.51
1459_003.1,4.0,0.11,0.11,0.21,0.1,0.1,0.2,0.09,0.09,0.18
1459_003.6,3.0,0.51,0.41,0.63,0.47,0.38,0.58,0.39,0.32,0.54
1459_003.9,2.0,1.25,1.39,1.83,1.23,1.36,1.8,1.02,1.16,1.66
1461_000.0,4.0,0.22,0.15,0.33,0.2,0.14,0.31,0.16,0.12,0.28
1461_000.5,4.0,0.35,0.27,0.47,0.32,0.25,0.44,0.27,0.21,0.39
1462_000.1,4.0,0.42,0.45,0.71,0.39,0.42,0.66,0.32,0.36,0.61
1462_001.1,4.0,0.45,0.42,0.56,0.41,0.38,0.52,0.35,0.33,0.46
1462_001.9,4.0,0.39,0.37,0.55,0.36,0.34,0.51,0.3,0.3,0.46
1462_002.3,4.0,0.41,0.36,0.45,0.38,0.33,0.41,0.31,0.29,0.37
1464_000.0,5.0,1.36,1.1,1.71,1.34,1.08,1.67,1.12,0.94,1.5
1464_001.0,5.0,0.92,0.85,1.91,0.87,0.79,1.88,0.73,0.68,1.69
1464_002.0,5.0,1.17,0.83,2.0,1.14,0.76,1.96,0.95,0.66,1.76
1464_002.5,5.0,0.74,0.52,1.38,0.68,0.48,1.35,0.57,0.41,1.21
1464_003.0,5.0,0.92,0.71,1.3,0.84,0.65,1.27,0.7,0.56,1.14
1464_004.0,5.0,0.99,0.73,1.39,0.94,0.68,1.36,0.77,0.58,1.25
1464_005.0,5.0,0.91,0.68,1.21,0.83,0.63,1.18,0.69,0.54,1.09
1465_000.0,4.0,0.18,0.19,0.33,0.16,0.18,0.3,0.13,0.15,0.27
1465_000.3,4.0,0.27,0.29,0.47,0.25,0.27,0.43,0.21,0.23,0.39
1465_000.6,4.0,0.31,0.33,0.54,0.28,0.3,0.5,0.23,0.26,0.45
1465_000.8,4.0,0.34,0.34,0.6,0.32,0.31,0.55,0.26,0.27,0.49
1465_001.3,4.0,0.48,0.29,0.63,0.44,0.27,0.58,0.36,0.23,0.53
1466_000.0,4.0,0.54,0.54,0.85,0.5,0.5,0.78,0.41,0.43,0.71
1466_000.4,4.0,0.7,0.66,1.1,0.64,0.61,1.08,0.54,0.53,0.97
1466_000.9,4.0,0.7,0.67,1.0,0.65,0.61,0.96,0.54,0.53,0.87
1466_001.4,4.0,0.92,0.79,1.18,0.88,0.73,1.16,0.73,0.62,1.07
1467_000.0,3.0,1.25,0.92,1.71,1.23,0.85,1.67,1.02,0.74,1.5
1467_000.5,3.0,1.06,0.72,1.45,1.03,0.66,1.42,0.86,0.58,1.28
1467_001.1,3.0,1.56,0.99,1.89,1.53,0.96,1.85,1.28,0.83,1.66
1467_001.5,3.0,1.0,0.64,1.13,0.95,0.59,1.1,0.79,0.51,0.99
1467_002.5,3.0,1.03,0.78,1.11,1.0,0.72,1.08,0.82,0.61,1.0
1467_002.7,3.0,0.99,0.8,1.02,0.96,0.74,0.99,0.8,0.63,0.91
1468_000.0,5.0,0.26,0.06,0.06,0.23,0.06,0.05,0.19,0.05,0.05
1469_000.0,4.0,0.11,0.09,0.54,0.11,0.09,0.49,0.09,0.07,0.46
1470_000.0,4.0,1.03,1.04,1.25,1.0,1.02,1.23,0.83,0.87,1.13
1470_000.4,4.0,0.92,0.91,1.11,0.84,0.84,1.08,0.7,0.71,1.0
1472_000.0,5.0,0.3,0.31,0.47,0.28,0.28,0.43,0.23,0.25,0.39
1472_000.7,5.0,0.33,0.32,0.58,0.31,0.29,0.53,0.26,0.25,0.48
1472_001.3,5.0,0.29,0.27,0.49,0.27,0.25,0.45,0.22,0.22,0.41
1472_001.7,5.0,0.52,0.39,0.62,0.48,0.36,0.57,0.39,0.31,0.53
1474_000.0,3.0,0.48,0.37,0.54,0.45,0.34,0.49,0.37,0.29,0.46
1474_000.8,3.0,0.52,0.42,0.73,0.48,0.39,0.67,0.4,0.34,0.6
1474_001.3,3.0,0.52,0.43,0.68,0.48,0.39,0.62,0.4,0.34,0.56
1474_002.2,3.0,0.47,0.34,0.7,0.43,0.32,0.64,0.36,0.27,0.58
1476_000.0,5.0,0.27,0.24,0.67,0.25,0.22,0.62,0.21,0.19,0.55
1478_000.0,3.0,0.9,0.91,1.08,0.86,0.83,1.06,0.71,0.71,0.98
1478_000.7,3.0,0.86,0.78,0.93,0.79,0.71,0.89,0.65,0.61,0.82
1478_001.5,3.0,0.89,0.72,1.04,0.82,0.66,1.02,0.68,0.57,0.91
1478_002.0,3.0,0.55,0.43,0.68,0.5,0.39,0.63,0.42,0.34,0.56
1478_002.2,3.0,0.62,0.45,0.85,0.57,0.42,0.78,0.47,0.36,0.7
1480_000.0,4.0,0.55,0.25,0.92,0.5,0.23,0.87,0.42,0.2,0.81
1480_000.4,4.0,0.62,0.69,1.46,0.57,0.64,1.43,0.47,0.54,1.32
1480_000.8,4.0,0.98,0.87,1.35,0.94,0.8,1.33,0.77,0.68,1.22
1482_000.0,4.0,1.0,0.95,1.03,0.97,0.9,1.01,0.8,0.77,0.93
1482_000.2,4.0,0.98,0.91,0.99,0.93,0.87,0.95,0.77,0.74,0.87
1483_000.0,5.0,0.68,0.61,0.81,0.62,0.56,0.74,0.52,0.49,0.67
1483_001.0,5.0,0.52,0.61,0.85,0.48,0.56,0.78,0.4,0.49,0.7
1483_001.4,5.0,0.42,0.61,1.87,0.39,0.56,1.83,0.32,0.49,1.65
1483_002.0,5.0,0.17,0.2,0.52,0.15,0.19,0.48,0.13,0.16,0.44
1483_002.5,5.0,1.04,0.93,1.36,1.02,0.88,1.33,0.84,0.75,1.23
1483_003.0,5.0,0.42,0.3,0.6,0.38,0.27,0.55,0.32,0.24,0.5
1483_003.5,5.0,0.5,0.42,0.74,0.46,0.39,0.68,0.38,0.34,0.61
1483_004.0,5.0,0.55,0.5,0.82,0.51,0.46,0.76,0.42,0.4,0.68
1483_004.5,5.0,0.22,0.18,0.59,0.21,0.17,0.54,0.17,0.15,0.49
1483_005.0,4.0,0.18,0.16,0.54,0.17,0.15,0.49,0.14,0.13,0.44
1483_005.5,4.0,0.16,0.15,0.36,0.15,0.14,0.33,0.12,0.12,0.3
1484_000.4,3.0,0.39,0.39,0.54,0.36,0.35,0.49,0.3,0.3,0.46
1484_000.7,4.0,0.57,0.62,0.9,0.53,0.57,0.86,0.44,0.49,0.77
1484_001.7,5.0,0.34,0.34,0.85,0.31,0.32,0.78,0.26,0.27,0.72
1484_002.7,5.0,0.32,0.21,0.84,0.29,0.2,0.77,0.24,0.17,0.71
1485_000.0,2.0,0.49,0.32,0.87,0.45,0.3,0.8,0.37,0.26,0.72
1485_000.7,5.0,0.1,0.06,0.45,0.09,0.06,0.41,0.07,0.05,0.37
1485_001.5,5.0,0.54,0.7,1.16,0.49,0.64,1.13,0.41,0.55,1.04
1485_002.5,5.0,0.73,0.39,0.9,0.67,0.36,0.83,0.55,0.3,0.77
1488_000.0,4.0,0.21,0.16,0.26,0.2,0.15,0.24,0.16,0.13,0.22
1489_000.0,4.0,0.7,0.62,0.83,0.65,0.57,0.77,0.54,0.49,0.71
1489_001.0,3.0,0.71,0.56,0.75,0.65,0.52,0.69,0.54,0.44,0.63
